"state","fishyr","month","fleet","sex","part","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
"C","1983","7","NTWL","3","0","2","6","3","0","0","0","0","0","0","0","0","0.1667","0","0.1667","0.1667","0.1667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1667","0","0","0","0","0.1667","0","0","0","0","0","0","0","0","0","0","0","0"
"C","1984","7","NTWL","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","1985","7","NTWL","3","0","9","38","14","0","0","0","0","0","0","0","0","0","0","0","0","0.0624","0","0.1686","0.0196","0.0482","0.0462","0.0624","0.0286","0.0624","0.0349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0536","0","0","0.0536","0","0.0482","0.0777","0.0286","0.1169","0.0615","0.0266","0","0","0","0","0","0","0","0"
"C","1986","7","NTWL","3","0","10","17","12","0","0","0","0","0","0","0","0","0","0","0.1832","0","0","0.0916","0","0","0.1121","0.0205","0","0","0.0578","0","0.0695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0916","0","0.0916","0.0205","0.0916","0","0.0493","0.1206","0","0","0","0","0","0","0"
"C","1987","7","NTWL","3","0","12","115","28","0","0","0","0","0","0","0","0","0","0","0.0048","0.0283","0.0737","0.0545","0.0097","0.0814","0.0547","0.038","0.0076","0.0153","0.0092","0","0","0","0.0015","0","0","0","0","0","0","0","0.0291","0","0","0","0","0","0","0.0846","0.0652","0.0765","0.1072","0.0915","0.1287","0.0136","0.0113","0.0083","0.0053","0","0","0","0","0","0","0"
"C","1988","7","NTWL","3","0","6","61","14","0","0","0","0","0","0","0","0","0","0","0","0.0386","0.0211","0.01","0.0633","0.0605","0.0197","0.0294","0.0603","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0391","0.0587","0.1174","0.0391","0.101","0.1927","0.1094","0.0295","0","0","0","0","0","0","0","0","0"
"C","1989","7","NTWL","3","0","15","242","48","0","0","0","0","0","0","0","0","0","0","0.0045","0.0264","0.1271","0.0582","0.0582","0.065","0.0488","0.0679","0.0222","0.0071","0.0212","0","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0016","0.0016","0.017","0.0427","0.0475","0.0763","0.0709","0.0596","0.0431","0.0784","0.0449","0.0077","0","0","0","0","0","0","0","0"
"C","1990","7","NTWL","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3333","0.3333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3333","0","0","0","0","0","0","0","0","0","0","0"
"C","1991","7","NTWL","3","0","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5063","0","0.2531","0","0","0","0","0","0","0.2406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","1992","7","NTWL","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5816","0","0","0","0","0.0493","0","0","0","0","0","0","0","0","0","0"
"C","1993","7","NTWL","3","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","1997","7","NTWL","3","0","2","49","9","0","0","0","0","0","0","0","0","0","0","0","0.025","0.053","0.1061","0.1416","0.0782","0.0485","0.0712","0.0105","0.0327","0.0105","0.0117","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.028","0","0","0.053","0.1001","0.0781","0.1178","0.0222","0","0","0","0","0","0","0","0","0","0","0"
"C","1998","7","NTWL","3","0","2","13","4","0","0","0","0","0","0","0","0","0","0","0","0.0916","0.0916","0.2901","0.145","0.0916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0916","0.145","0.0534","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","1999","7","NTWL","3","0","2","36","7","0","0","0","0","0","0","0","0","0","0","0","0.0066","0","0.0205","0.0341","0.5939","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0139","0.0205","0.2493","0.0341","0.0066","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2000","7","NTWL","3","0","4","24","7","0","0","0","0","0","0","0","0","0","0","0.0417","0","0.0417","0.0417","0.0417","0.0417","0.2083","0.125","0.0417","0.0417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0833","0.0417","0.0833","0.0833","0.0833","0","0","0","0","0","0","0","0","0","0","0"
"C","2001","7","NTWL","3","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2002","7","NTWL","3","0","3","22","6","0","0","0","0","0","0","0","0","0.0455","0.1364","0.0455","0.0455","0.0455","0.1818","0","0","0.0455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0455","0.1818","0.0455","0.1818","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2003","7","NTWL","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2019","7","NTWL","3","0","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1667","0.1667","0","0","0.1667","0","0","0","0","0.1667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1667","0.1667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2020","7","NTWL","3","0","15","232","47","0","0","0","0","0","0","0.0046","0","0.0096","0.035","0.0365","0.0556","0.0398","0.0626","0.0424","0.037","0.0666","0.0217","0.0869","0.0921","0.0177","0.016","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0.0046","0.0094","0.008","0.0499","0.0211","0.0338","0.0232","0.0219","0.0679","0.0639","0.0221","8e-04","0.0373","8e-04","0","0","0","0","0","0","0"
"C","2021","7","NTWL","3","0","20","435","80","0","0","0","0","0","0","0.0031","0.0019","0.0054","0.0092","0.0097","0.0391","0.08","0.1277","0.0798","0.0607","0.0743","0.0635","0.0304","0.054","0.0106","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0019","5e-04","0.0016","0.0116","0.0252","0.0784","0.0434","0.0484","0.0259","0.0415","0.0381","0.0081","0.0037","0.0074","0.0037","0","0","0","0","0","0"
"C","1977","7","TWL","3","0","25","64","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","0.0115","0.0165","0.0165","0.0604","0.0801","0.014","0.0555","0","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0165","0.0165","0.0826","0.1132","0.2487","0.077","0.1082","0","0.0165","0.0165","0","0","0","0","0"
"C","1978","7","TWL","3","0","71","384","124","0","0","0","0","0","0","0","0","0","0","0","0.0044","0.0037","0.0111","0.0074","0.0037","0.0154","0.0303","0.0433","0.0683","0.0771","0.0336","0.0681","0.0209","0.0204","0.0035","9e-04","0","0","0","0","0","0","0","0","0","0","0","0.0037","0","0","0.0163","0.0063","0.0147","0.0292","0.0819","0.1212","0.1655","0.0789","0.0373","0.0176","0.0152","0","0","0","0"
"C","1979","7","TWL","3","0","32","170","55","0","0","0","0","0","0","0","0","0","0","0","0","0.0092","0.0053","0.0092","0.0184","0.0144","0.0092","0.0187","0.0351","0.0582","0.0225","0.0662","0.0198","0.0105","0.0013","0","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","6e-04","0.0328","0.0227","0.0972","0.0433","0.107","0.0908","0.1203","0.108","0.0437","0.0098","0.0092","0","0","0","0.0092"
"C","1980","7","TWL","3","0","97","293","137","0","0","0","0","0","0","0","0","0","0","0.005","0.024","0.0197","0.0425","0.0255","0.0219","0.0177","0.0474","0.0624","0.0461","0.0393","0.0285","0.0165","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0047","0","0.037","0.0146","0.0279","0.0535","0.0465","0.084","0.1123","0.1013","0.0978","0.0087","0","0.01","0","0","0","0","0"
"C","1981","7","TWL","3","0","60","192","86","0","0","0","0","0","0","0","0","0","0.0077","0","0.0108","0.0077","0.001","0.062","0.0354","0.0531","0.0669","0.0413","0.0769","0.0699","0.0481","0.0209","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0108","0.0153","0.0286","0.0666","0.0642","0.061","0.1295","0.0692","0.0145","0.0197","0","0","0","0","0","0","0"
"C","1982","7","TWL","3","0","90","437","150","0","0","0","0","0","0","0","0","0","0","0.0043","0.003","0.0326","0.0126","0.0186","0.0478","0.0637","0.0526","0.0575","0.0602","0.0361","0.0364","0.0071","0.0015","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0.0026","0.0075","0.0157","0.0243","0.0414","0.0338","0.0636","0.0891","0.0955","0.0883","0.0766","0.0169","0.0036","0","0.0036","0","0","0","0"
"C","1983","7","TWL","3","0","125","421","183","0","0","0","0","0","0","0","0","0","0.0032","0.0179","0.0043","0.0193","0.0283","0.0577","0.0403","0.0421","0.0358","0.036","0.0398","0.0479","0.0257","0.0186","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","5e-04","0.0164","0.0175","0.0624","0.0392","0.0404","0.0628","0.0773","0.076","0.1022","0.0539","0.0137","0.0064","0.0046","0.0032","0","0","0","0"
"C","1984","7","TWL","3","0","82","373","133","0","0","0","0","0","0","0","0.0011","0.0059","0.006","0.0144","0.0311","0.0439","0.0199","0.0395","0.0334","0.0395","0.0664","0.0393","0.052","0.0336","0.028","0.0246","0.0144","0","0","0","0","0","0","0","0","0","0","6e-04","6e-04","0.003","0.0097","0.0147","0.0093","0.0339","0.0379","0.0469","0.036","0.0744","0.0904","0.0653","0.0339","0.0355","0.0103","0.0046","0","0","0","0","0"
"C","1985","7","TWL","3","0","93","446","155","0","0","0","0","0","0","0","0","0","0.0088","0.0128","0.0089","0.0475","0.0416","0.0562","0.0569","0.0517","0.0151","0.0338","0.0356","0.0151","0.0356","0.0235","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0088","0.0157","0.0186","0.0396","0.053","0.058","0.0934","0.0868","0.0538","0.0352","0.0614","0.0146","0.0092","0","0","0","0","0","0"
"C","1986","7","TWL","3","0","56","393","110","0","0","0","0","0","0","0","0","0","0.0079","0","0.0081","0.0214","0.0575","0.0651","0.0542","0.0475","0.0553","0.0335","0.0423","0.0283","0.0079","0.0123","4e-04","0","0","0","0","0","0","0","0","0","0","0","0.004","0","0.0041","1e-04","0.0016","0.0207","0.0527","0.1083","0.1129","0.0927","0.0727","0.0657","0.0167","0.0026","0.0034","0","0","0","0","0","0"
"C","1987","7","TWL","3","0","60","305","102","0","0","0","0","0","0","0","0","0","0","0.0154","0.0216","0.0578","0.0257","0.033","0.0753","0.0485","0.0551","0.0536","0.0352","0.0143","0.0071","0.006","0.006","0.0039","0","0","0","0","0","0","0","0","0","0","0","0.0039","0","0.0116","0.0719","0.041","0.0599","0.0643","0.066","0.1089","0.0436","0.0525","0.0141","0.004","0","0","0","0","0","0","0"
"C","1988","7","TWL","3","0","52","272","90","0","0","0","0","0","0","0","0.0039","0.0039","0.0118","0.0275","0.0432","0.0311","0.0526","0.0554","0.0452","0.0197","0.0292","0.0496","0.0129","0.0331","0.0079","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","0","0.0079","0.0157","0.0246","0.0667","0.078","0.0761","0.0856","0.084","0.0447","0.065","0.0196","0.0039","0","0","0","0","0","0","0"
"C","1989","7","TWL","3","0","45","247","79","0","0","0","0","0","0","0","0","0","0.0141","0.0245","0.0101","0.0406","0.0438","0.0713","0.0288","0.0336","0.0307","0.024","0.0163","0.0259","0.0192","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0144","0.0403","0.0391","0.0604","0.0762","0.0789","0.0656","0.08","0.0857","0.0471","0.0115","0.0064","0.0016","0","0","0","0","0","0"
"C","1990","7","TWL","3","0","44","318","88","0","0","0","0","0","0","0","0","0","0.0034","0.0068","0.0203","0.027","0.0317","0.0608","0.0499","0.0404","0.0332","0.0419","0.0486","0.0436","0","0.0074","0.0034","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0237","0.0372","0.0541","0.0732","0.0607","0.0607","0.1111","0.0862","0.0444","0.0237","0.0034","0","0","0","0","0","0","0"
"C","1991","7","TWL","3","0","30","171","54","0","0","0","0","0","0","0","0","0","0","0.017","0.0391","0.0718","0.0744","0.0613","0.0312","0.046","0.0278","0.0364","0.0258","0.0239","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0062","0.0157","0.0249","0.0396","0.061","0.0753","0.0595","0.0768","0.0752","0.0551","0.0172","0.0062","0.004","0.004","0","0","0","0","0","0"
"C","1992","7","TWL","3","0","20","186","46","0","0","0","0","0","0","0","0","0","0.0022","0","0.0352","0.0311","0.0683","0.0734","0.0355","0.0584","0.0174","0.0387","0.0187","0.0162","0.0115","0","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0355","0.0544","0.062","0.0826","0.1062","0.0827","0.084","0.022","0.0317","0.02","0.0059","0","0","0","0","0","0","0"
"C","1993","7","TWL","3","0","13","42","19","0","0","0","0","0","0","0","0","0","0","0","0.0238","0.0238","0.0476","0","0.0476","0.0952","0.0476","0.0238","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0238","0","0.0714","0.0238","0.0476","0.0714","0.1667","0.0952","0.1429","0.0238","0","0","0","0","0","0","0","0","0","0"
"C","1994","7","TWL","3","0","10","87","22","0","0","0","0","0","0","0","0","0","0","0.0351","0.0175","0.0351","0.0526","0.0394","0.0441","0.1514","0.0433","0.0047","0.0217","0.0175","0.0175","0.0166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0351","0.0351","0.0175","0.1137","0.0788","0.0655","0.079","0.046","0.0327","0","0","0","0","0","0","0","0","0"
"C","1995","7","TWL","3","0","11","213","40","0","0","0","0","0","0","0","0","0","0.0022","0.0198","0.0734","0.0488","0.0848","0.0614","0.022","0.0389","0.0466","0.0208","0.0146","0.0077","0.0025","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0089","0.0276","0.0748","0.1066","0.0706","0.0759","0.0522","0.0622","0.0393","0.0049","0.0311","0","0","0","0","0","0","0","0"
"C","1996","7","TWL","3","0","12","218","42","0","0","0","0","0","0","0","0","0.0087","8e-04","0.0076","0.003","0.069","0.1003","0.0293","0.0398","0.0283","0.0287","0.0314","0.0235","0.0087","0","0.0175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0178","0.0204","0.1162","0.1258","0.1032","0.032","0.0896","0.0474","0.0244","0.0091","0.0175","0","0","0","0","0","0","0","0"
"C","1997","7","TWL","3","0","7","116","23","0","0","0","0","0","0","0","0","0","0.0233","0.0418","0.0309","0.0033","0.0268","0.053","0.0214","0.0748","0.0659","0.0633","0.0298","9e-04","0.0233","0","0.0092","0","0.0233","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0.0132","0.0158","0.0773","0.0947","0.0731","0.0573","0.0348","0.0574","0.0296","0.0325","0","0","0","0","0","0","0"
"C","1998","7","TWL","3","0","9","116","25","0","0","0","0","0","0","0","0","0","0","0.0078","0.0597","0.0608","0.0847","0.0109","0.0078","0.0944","0.0539","0.0969","0.0458","0.0229","0.0407","0","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109","4e-04","0.0207","0.0625","0.0372","0.0436","0.0921","0.0874","0.0078","0.0229","0.0052","0.0204","0","0","0","0","0","0","0"
"C","1999","7","TWL","3","0","13","303","55","0","0","0","0","0","0","0","0","0.0081","0","5e-04","0.0218","0.0136","0.0498","0.0837","0.091","0.097","0.0388","0.0537","0.0086","0.0127","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.043","0.0647","0.0699","0.1289","0.0775","0.1043","0.0102","0.0135","0.0023","0","0","0","0","0","0","0","0"
"C","2000","7","TWL","3","0","7","81","18","0","0","0","0","0","0","0","0","0","0","0","0.0105","0.0118","0.0517","0.0219","0.0503","0.0174","0.0172","0.2693","0","0","0","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0141","0.0171","0.0577","0.0516","0.0413","0.358","0","0","0","0","0","0","0","0","0","0","0"
"C","2001","7","TWL","3","0","8","108","23","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.0128","0.0601","0.0964","0.051","0.0919","0.105","0.0268","0.0236","0.002","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0163","0.0419","0.2305","0.0733","0.0944","0.0576","0.0124","0","0","0","0","0","0","0","0","0"
"C","2002","7","TWL","3","0","11","234","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0182","0.0272","0.0399","0.132","0.0818","0.039","0.0625","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0035","0","0.0039","0.0511","0.0908","0.1816","0.1447","0.0872","0.0106","0.0127","0.0037","0","0","0","0","0","0","0"
"C","2003","7","TWL","3","0","5","46","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0385","0.1527","0.1028","0.124","0.1723","0.077","0.0483","0.0144","0","0.0144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0741","0.0643","0.0643","0.0529","0","0","0","0","0","0","0","0","0","0"
"C","2004","7","TWL","3","0","6","14","8","0","0","0","0","0","0","0","0","0","0","0","0.1429","0.0714","0","0.0714","0","0.0714","0","0","0.1429","0","0","0","0.1429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0714","0","0","0.1429","0.0714","0","0.0714","0","0","0","0","0","0","0","0","0","0"
"C","2005","7","TWL","3","0","6","54","13","0","0","0","0","0","0","0","0","0.0109","0.0109","0","0.0327","0.0327","0.0327","0.0218","0","0.052","0.0956","0.0327","0.0327","0.1259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109","0.0218","0.0436","0.0545","0.0218","0.0109","0.1888","0.0629","0.052","0.052","0","0","0","0","0","0","0","0"
"C","2006","7","TWL","3","0","5","32","9","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0.03","0.09","0.06","0.03","0.12","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.03","0.03","0.19","0.15","0.09","0.06","0","0","0","0","0","0","0","0","0"
"C","2007","7","TWL","3","0","2","21","5","0","0","0","0","0","0","0","0","0.0191","0.0574","0.0383","0.0383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0766","0.1149","0.0383","0","0","0","0.6172","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2008","7","TWL","3","0","4","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1642","0","0","0","0","0.0906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0906","0","0.4906","0.1642","0","0","0","0","0","0","0","0","0","0","0"
"C","2009","7","TWL","3","0","3","21","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0476","0.0952","0","0.0476","0","0","0.0476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0476","0.0476","0.1429","0.1429","0.0952","0.0952","0.1429","0.0476","0","0","0","0","0","0","0","0","0"
"C","2010","7","TWL","3","0","2","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.25","0","0.125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.125","0.125","0.125","0.125","0","0.125","0","0","0","0","0","0","0","0","0"
"C","2012","7","TWL","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C","2013","7","TWL","3","0","12","165","35","0","0","0","0","0","0","0","0","0","0","0.0106","0.0613","0.0524","0.0795","0.088","0.0379","0.0179","0.0346","0.0276","0.0214","0.0148","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0016","0","0.0545","0.1533","0.074","0.0329","0.0552","0.0581","0.0778","0.0222","0.0211","0.0016","0","0","0","0","0","0","0"
"C","2014","7","TWL","3","0","14","90","26","0","0","0","0","0","0","0","0","0","0","0","0.0113","0","0.0226","0.0056","0.0169","0.0226","0.0881","0.0226","0.1311","0.0113","0.0056","0","0.0599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0056","0.0056","0.0169","0.0188","0.0357","0.1389","0.0451","0.165","0.1107","0.0599","0","0","0","0","0","0","0","0"
"C","2015","7","TWL","3","0","13","169","36","0","0","0","0","0","0","0","0","0","0","0","0.0041","0.0109","0.0179","0.0205","0.0252","0.1455","0.0773","0.1136","0.0699","0.0491","0.027","0","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0219","0.0449","0.0626","0.0926","0.1213","0.0606","0.0233","0.0027","0","0","0","0","0","0","0","0"
"C","2016","7","TWL","3","0","13","109","28","0","0","0","0","0","0","0","0","0","0.0182","0.0033","0","0","0.0429","0.0485","0.0182","0.0336","0.0745","0.1054","0.1244","0.0182","0.0117","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0033","0.0033","0.0033","0.0214","0.041","0.0279","0.055","0.1399","0.0789","0.0905","0.0219","0.0117","0","0","0","0","0","0","0","0"
"C","2017","7","TWL","3","0","14","322","58","0","0","0","0","0","1e-04","1e-04","4e-04","0.0057","0.0297","0.0134","0.0195","0.0074","0","1e-04","0.0219","0.0416","0.0667","0.1115","0.0787","0.09","0.0121","0","0","0","0","0","0","0","0","0","0","0","0.0121","0","6e-04","0.0228","0.0276","0.0166","0.0325","3e-04","1e-04","0.0613","0.0765","0.064","0.1063","0.075","0.0054","0","0","0","0","0","0","0","0"
"C","2018","7","TWL","3","0","21","413","78","0","0","0","0","0","0","0","0.0101","6e-04","0.0099","0.0206","0.0223","0.0077","0.0138","0.0242","0.0181","0.065","0.0733","0.105","0.0611","0.0436","0.0134","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","1e-04","4e-04","0.0102","0.0179","0.0281","0.0382","0.0127","0.0485","0.0991","0.1202","0.0943","0.028","0.0015","0.0054","0","0","0","0","0","0","0"
"C","2019","7","TWL","3","0","15","373","66","0","0","0","0","0","0","0","0","0","0","0","0.001","0.0119","0.0277","0.0186","0.0207","0.0496","0.0884","0.0774","0.0584","0.0296","0.0049","0.0042","0.0026","0","0","0","0","0","0","0","0","0","0","0","0.0015","0.0015","0","0.0056","0.0041","0.0252","0.0463","0.1006","0.1465","0.1378","0.0629","0.0488","0.0215","0.0027","0","0","0","0","0","0","0"
"C","2020","7","TWL","3","0","6","151","27","0","0","0","0","0","0","0","0","0","0","0","0.0029","0.0106","0.0112","0.0063","0.0409","0.0784","0.1216","0.1131","0.0352","0.0353","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0107","0.0472","0.0815","0.1992","0.1857","0.0097","0.0058","0","0","0","0","0","0","0","0","0"
"C","2021","7","TWL","3","0","15","375","67","0","0","0","0","0","0","0","0","4e-04","0","0.0065","0.0028","0.0075","0.0287","0.0373","0.069","0.0706","0.1017","0.105","0.0434","0.0398","0.0101","0","0.006","0","0","0","0","0","0","0","0","0","0","0","0","5e-04","0","0.0022","0.0033","0.0177","0.0346","0.0567","0.0951","0.173","0.0566","0.0218","0.0099","0","0","0","0","0","0","0","0"
