"file","caption","alt_text","category","png_time","StartTime"
"comp_lendat_flt6mkt0.png","Length comp data, whole catch, 6_WA_NTWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt6mkt0.png","Length comp data, whole catch, 6_WA_NTWL (max=0.97)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_6_WA_NTWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 6_WA_NTWL with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt7mkt0_page1.png","Length comp data, whole catch, 7_CA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt7mkt0_page2.png","Length comp data, whole catch, 7_CA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt7mkt0_page2.png","Length comp data, whole catch, 7_CA_REC (max=0.26) (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_7_CA_REC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 7_CA_REC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt8mkt0.png","Length comp data, whole catch, 8_OR_REC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt8mkt0.png","Length comp data, whole catch, 8_OR_REC (max=0.31)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_8_OR_REC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 8_OR_REC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt9mkt0_page1.png","Length comp data, whole catch, 9_WA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt9mkt0_page2.png","Length comp data, whole catch, 9_WA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt9mkt0_page2.png","Length comp data, whole catch, 9_WA_REC (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_9_WA_REC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 9_WA_REC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt10mkt0.png","Length comp data, whole catch, 10_CA_AHSOP.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt10mkt0.png","Length comp data, whole catch, 10_CA_AHSOP (max=0.49)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_10_CA_AHSOP.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 10_CA_AHSOP with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt11mkt0.png","Length comp data, whole catch, 11_OR_ASHOP.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt11mkt0.png","Length comp data, whole catch, 11_OR_ASHOP (max=0.97)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_11_OR_ASHOP.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 11_OR_ASHOP with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt12mkt0.png","Length comp data, whole catch, 12_WA_ASHOP.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt12mkt0.png","Length comp data, whole catch, 12_WA_ASHOP (max=0.97)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_12_WA_ASHOP.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 12_WA_ASHOP with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt16mkt0.png","Length comp data, whole catch, 16_CA_NWFSC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt16mkt0.png","Length comp data, whole catch, 16_CA_NWFSC (max=0.3)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_16_CA_NWFSC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 16_CA_NWFSC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt17mkt0.png","Length comp data, whole catch, 17_OR_NWFSC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt17mkt0.png","Length comp data, whole catch, 17_OR_NWFSC (max=0.33)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_17_OR_NWFSC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 17_OR_NWFSC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt18mkt0.png","Length comp data, whole catch, 18_WA_NWFSC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt18mkt0.png","Length comp data, whole catch, 18_WA_NWFSC (max=0.19)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_18_WA_NWFSC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 18_WA_NWFSC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt19mkt0.png","Length comp data, whole catch, 19_CA_Tri_early.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt19mkt0.png","Length comp data, whole catch, 19_CA_Tri_early (max=0.2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_19_CA_Tri_early.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 19_CA_Tri_early with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt20mkt0.png","Length comp data, whole catch, 20_OR_Tri_early.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt20mkt0.png","Length comp data, whole catch, 20_OR_Tri_early (max=0.17)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_20_OR_Tri_early.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 20_OR_Tri_early with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt21mkt0.png","Length comp data, whole catch, 21_WA_Tri_early.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt21mkt0.png","Length comp data, whole catch, 21_WA_Tri_early (max=0.12)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_21_WA_Tri_early.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 21_WA_Tri_early with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt22mkt0.png","Length comp data, whole catch, 22_CA_Tri_late.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt22mkt0.png","Length comp data, whole catch, 22_CA_Tri_late (max=0.15)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_22_CA_Tri_late.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 22_CA_Tri_late with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt23mkt0.png","Length comp data, whole catch, 23_OR_Tri_late.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt23mkt0.png","Length comp data, whole catch, 23_OR_Tri_late (max=0.16)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_23_OR_Tri_late.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 23_OR_Tri_late with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt24mkt0.png","Length comp data, whole catch, 24_WA_Tri_late.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt24mkt0.png","Length comp data, whole catch, 24_WA_Tri_late (max=0.15)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_24_WA_Tri_late.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 24_WA_Tri_late with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt28mkt0.png","Length comp data, whole catch, 28_coastwide_NWFSC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt28mkt0.png","Length comp data, whole catch, 28_coastwide_NWFSC (max=0.13)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_28_coastwide_NWFSC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 28_coastwide_NWFSC with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt29mkt0.png","Length comp data, whole catch, 29_coastwide_Tri_early.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt29mkt0.png","Length comp data, whole catch, 29_coastwide_Tri_early (max=0.09)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_29_coastwide_Tri_early.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 29_coastwide_Tri_early with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_flt30mkt0.png","Length comp data, whole catch, 30_coastwide_Tri_late.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_bubflt30mkt0.png","Length comp data, whole catch, 30_coastwide_Tri_late (max=0.13)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"comp_lendat_data_weighting_TA1.8_30_coastwide_Tri_late.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 30_coastwide_Tri_late with 95% confidence intervals based on current samples sizes.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt1mkt0_page1.png","Sex ratios for length comps, whole catch, 1_CA_TWL (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt1mkt0_page2.png","Sex ratios for length comps, whole catch, 1_CA_TWL (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt2mkt0_page1.png","Sex ratios for length comps, whole catch, 2_OR_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt2mkt0_page2.png","Sex ratios for length comps, whole catch, 2_OR_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 3)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt2mkt0_page3.png","Sex ratios for length comps, whole catch, 2_OR_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 3) (plot 3 of 3)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt3mkt0_page1.png","Sex ratios for length comps, whole catch, 3_WA_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt3mkt0_page2.png","Sex ratios for length comps, whole catch, 3_WA_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 3)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt3mkt0_page3.png","Sex ratios for length comps, whole catch, 3_WA_TWL (plot 1 of 3).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 3) (plot 3 of 3)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt4mkt0_page1.png","Sex ratios for length comps, whole catch, 4_CA_NTWL (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt4mkt0_page2.png","Sex ratios for length comps, whole catch, 4_CA_NTWL (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt5mkt0.png","Sex ratios for length comps, whole catch, 5_OR_NTWL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt6mkt0.png","Sex ratios for length comps, whole catch, 6_WA_NTWL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt9mkt0_page1.png","Sex ratios for length comps, whole catch, 9_WA_REC (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt9mkt0_page2.png","Sex ratios for length comps, whole catch, 9_WA_REC (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt10mkt0.png","Sex ratios for length comps, whole catch, 10_CA_AHSOP.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt11mkt0.png","Sex ratios for length comps, whole catch, 11_OR_ASHOP.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt12mkt0.png","Sex ratios for length comps, whole catch, 12_WA_ASHOP.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt16mkt0.png","Sex ratios for length comps, whole catch, 16_CA_NWFSC.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt17mkt0.png","Sex ratios for length comps, whole catch, 17_OR_NWFSC.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt18mkt0.png","Sex ratios for length comps, whole catch, 18_WA_NWFSC.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt19mkt0.png","Sex ratios for length comps, whole catch, 19_CA_Tri_early.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt20mkt0.png","Sex ratios for length comps, whole catch, 20_OR_Tri_early.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt21mkt0.png","Sex ratios for length comps, whole catch, 21_WA_Tri_early.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt22mkt0.png","Sex ratios for length comps, whole catch, 22_CA_Tri_late.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt23mkt0.png","Sex ratios for length comps, whole catch, 23_OR_Tri_late.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt24mkt0.png","Sex ratios for length comps, whole catch, 24_WA_Tri_late.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt28mkt0.png","Sex ratios for length comps, whole catch, 28_coastwide_NWFSC.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
"sexratio_data_len_flt29mkt0.png","Sex ratios for length comps, whole catch, 29_coastwide_Tri_early.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-04-03 12:04:59,"StartTime: Mon Apr 3 11:47:37 2023"
